"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"380470","356890","BROOKLYN","400","SUYDAM STREET","11237","6","0","0","0","2023-12-23T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.705593","-73.920287","4","34","445","3073279","3032220011","Bushwick (West)"
"807087","204385","BRONX","152","WEST 168 STREET","10452","33","1","1","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.838536","-73.926391","4","16","199","2003504","2025280019","Highbridge"
"705768","403458","QUEENS","655","WOODWARD AVENUE","11385","6","0","0","0","2019-12-17T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.705608","-73.906881","5","30","589","4083212","4034770010","Ridgewood"
"374737","337007","BROOKLYN","323","ST MARKS AVENUE","11238","6","0","0","0","2023-09-15T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.677712","-73.964535","8","35","205","3028233","3011460043","Prospect Heights"
"65112","200582","BRONX","127","EAST 169 STREET","10452","35","0","0","0","2024-03-11T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.836924","-73.917228","4","16","22102","2008038","2028390075","Mount Eden-Claremont (West)"
"72064","210972","BRONX","719","EAST 233 STREET","10466","30","0","0","0","2023-09-19T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.893175","-73.856617","12","11","434","2098374","2049970051","Wakefield-Woodlawn"
"398222","316525","BROOKLYN","177","WYCKOFF AVENUE","11237","7","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.703118","-73.917297","4","37","443","3074565","3032710003","Bushwick (West)"
"47503","204794","BRONX","2336","BARNES AVENUE","10467","3","0","3","0","2023-06-22T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.860299","-73.863673","11","13","328","2050119","2043530021","Allerton"
"347795","325571","BROOKLYN","810","OCEAN AVENUE","11226","13","0","0","0","2021-07-13T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.642753","-73.959632","14","40","514","3118798","3051620018","Flatbush"
"15012","140121","MANHATTAN","17","EAST 63 STREET","10065","5","0","0","0","2023-12-26T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.766331","-73.970123","8","4","122","1041021","1013780013","Upper East Side-Carnegie Hill"
"79208","211200","BRONX","901","FOX STREET","10459","25","1","1","0","2021-06-28T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.819715","-73.894058","2","17","87","2005638","2027120040","Longwood"
"36606","129201","MANHATTAN","171","WEST 88 STREET","10024","3","0","0","0","2025-09-08T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.788578","-73.973064","7","6","173","1032287","1012190009","Upper West Side (Central)"
"11987","105392","MANHATTAN","530","EAST 13 STREET","10009","38","0","0","0","2019-12-24T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.729249","-73.979744","3","2","34","1005212","1004060021","East Village"
"808977","322368","BROOKLYN","1779","NEW YORK AVENUE","11210","10","0","0","0","2025-08-22T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.628946","-73.944358","18","45","742","3207266","3075970042","Flatlands"
"828876","378333","BROOKLYN","91","KINGSLAND AVENUE","11222","3","0","0","0","2021-05-03T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.719543","-73.940653","1","34","477","3325303","3028330019","East Williamsburg"
"15682","118715","MANHATTAN","16","EAST 71 STREET","10021","17","0","0","0","2021-12-09T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.771366","-73.966587","8","4","130","1041341","1013850060","Upper East Side-Carnegie Hill"
"969781","144089","MANHATTAN","319","EAST 119 STREET","10035","3","0","0","0","2023-06-22T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.798581","-73.935504","11","8","194","1086310","1017960111","East Harlem (North)"
"381499","341982","BROOKLYN","123","TOMPKINS AVENUE","11206","8","0","0","0","2023-12-14T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.695307","-73.946278","3","36","25901","3048665","3017560004","Bedford-Stuyvesant (West)"
"232736","340128","BROOKLYN","86","DE GRAW STREET","11231","3","0","0","0","2024-04-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.686100","-74.003635","6","39","51","3004056","3003290017","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"127265","347311","BROOKLYN","386","2 STREET","11215","8","0","0","0","2024-01-06T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.673009","-73.981997","6","39","135","3020931","3009750016","Park Slope"
"308772","340513","BROOKLYN","834","HART STREET","11237","6","0","0","0","2023-12-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.702084","-73.922578","4","37","429","3073592","3032360013","Bushwick (West)"
"34470","118368","MANHATTAN","242","WEST 61 STREET","10023","27","0","0","0","2023-12-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.772460","-73.988595","7","6","147","1030324","1011520056","Upper West Side-Lincoln Square"
"474056","424002","QUEENS","113-12","76 ROAD","11375","3","0","0","0","2024-07-08T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.718050","-73.833798","6","29","75701","4312035","4022670121","Forest Hills"
"16132","102880","MANHATTAN","59","EAST 74 STREET","10021","10","0","0","0","2021-12-01T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.772828","-73.963809","8","4","130","1041658","1013890034","Upper East Side-Carnegie Hill"
"353824","307329","BROOKLYN","75","PINEAPPLE STREET","11201","20","0","0","0","2023-12-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.698190","-73.993007","2","33","1","3001703","3002260029","Brooklyn Heights"
"863902","224443","BRONX","964","EAST 181 STREET","10460","3","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.844557","-73.879554","6","15","361","2113167","2031330113","West Farms"
"401523","403723","QUEENS","47-04","11 STREET","11101","3","0","0","0","2024-04-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.744852","-73.950840","2","26","702","4000329","4000460030","Long Island City-Hunters Point"
"23015","125048","MANHATTAN","502","HUDSON STREET","10014","48","0","0","0","2023-12-26T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.733156","-74.006379","2","3","73","1011133","1006190001","West Village"
"512851","410031","QUEENS","84-15","102 AVENUE","11416","6","0","0","0","2025-08-17T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.681010","-73.854752","9","32","52","4188946","4090840046","Ozone Park (North)"
"974","106435","MANHATTAN","1611","2 AVENUE","10028","4","0","0","0","2024-01-08T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.776302","-73.952907","8","5","138","1048708","1015290025","Upper East Side-Yorkville"
"840294","224342","BRONX","770","UNION AVENUE","10455","8","0","0","0","2024-12-06T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.818208","-73.903522","1","17","79","2004984","2026760136","Melrose"
"803826","104152","MANHATTAN","42","EAST 67 STREET","10065","47","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.768405","-73.967328","8","4","122","1076286","1013817503","Upper East Side-Carnegie Hill"
"118477","202743","BRONX","1536","VYSE AVENUE","10460","20","0","0","0","2021-12-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.833910","-73.887661","3","17","157","2010785","2029960008","Crotona Park East"
"888795","380757","BROOKLYN","131","JACKSON STREET","11211","8","0","0","0","2020-12-30T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.716554","-73.945818","1","34","497","3394603","3027447503","East Williamsburg"
"67529","200962","BRONX","80","EAST 210 STREET","10467","10","0","0","0","2021-12-02T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.880045","-73.881399","7","11","419","2017739","2033260069","Norwood"
"984565","432568","QUEENS","32-22","42 STREET","11103","3","0","0","0","2025-08-27T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.757626","-73.917904","1","22","159","4537244","4006770146","Astoria (East)-Woodside (North)"
"504492","420393","QUEENS","56-10","94 STREET","11373","112","0","0","0","2024-12-04T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.736744","-73.867779","4","25","683","4046342","4018720025","Elmhurst"
"58354","208950","BRONX","480","CONCORD AVENUE","10455","68","0","0","0","2021-12-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.811197","-73.908810","1","8","35","2003900","2025770038","Mott Haven-Port Morris"
"890042","380848","BROOKLYN","578","ATLANTIC AVENUE","11217","7","0","0","0","2023-07-11T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.684575","-73.978795","2","33","39","3388735","3001867501","Downtown Brooklyn-DUMBO-Boerum Hill"
"243942","346420","BROOKLYN","800","EAST 13 STREET","11230","13","0","0","0","2019-12-04T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.629623","-73.964139","14","45","530","3179203","3066960009","Midwood"
"72627","207096","BRONX","651","EAST 236 STREET","10466","26","1","1","0","2023-12-28T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.896149","-73.857917","12","11","418","2069667","2050380032","Wakefield-Woodlawn"
"331799","373804","BROOKLYN","67","MANHATTAN AVENUE","11206","774","0","0","0","2021-12-07T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.704699","-73.944525","1","34","491","3338422","3030780001","East Williamsburg"
"347028","851486","BROOKLYN","954","NOSTRAND AVENUE","11225","2","0","0","0","2023-12-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.665575","-73.950913","9","35","321","3337870","3012960050","Crown Heights (South)"
"359111","344102","BROOKLYN","169","QUINCY STREET","11216","4","0","0","0","2025-09-02T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.686596","-73.953872","3","36","243","3050606","3018020103","Bedford-Stuyvesant (West)"
"912837","501383","STATEN ISLAND","414","MARYLAND AVENUE","10305","10","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.609041","-74.074174","1","49","2001","5127038","5029860012","Rosebank-Shore Acres-Park Hill"
"808442","337414","BROOKLYN","536","GRAHAM AVENUE","11222","16","0","0","0","2021-05-10T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.721306","-73.946849","1","33","499","3067812","3027150007","Greenpoint"
"19744","130113","MANHATTAN","416","EAST 116 STREET","10029","13","0","0","0","2024-04-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.795635","-73.934557","11","8","178","1053060","1017090040","East Harlem (North)"
"62775","202129","BRONX","420","EAST 138 STREET","10454","8","0","0","0","2021-06-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.808725","-73.922002","1","8","25","2000243","2022820014","Mott Haven-Port Morris"
"18034","104769","MANHATTAN","348","EAST 89 STREET","10128","14","0","0","0","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.779309","-73.949175","8","5","14602","1073488","1015517501","Upper East Side-Yorkville"
"661206","405152","QUEENS","1718","GROVE STREET","11385","4","0","0","0","2025-08-20T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.703308","-73.910739","5","34","547","4082199","4034410004","Ridgewood"
"325580","371723","BROOKLYN","447","LIBERTY AVENUE","11207","3","0","0","0","2025-09-03T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.674885","-73.893307","5","37","1198","3083573","3036900028","East New York (North)"
"249543","301006","BROOKLYN","409","EAST 21 STREET","11226","24","0","0","0","2021-04-09T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.644270","-73.958834","14","40","514","3118559","3051520025","Flatbush"
"221356","313633","BROOKLYN","181","CLARKSON AVENUE","11226","54","0","0","0","2024-11-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.655193","-73.954023","9","40","822","3116025","3050560064","East Flatbush-Erasmus"
"2170","107990","MANHATTAN","294","3 AVENUE","10010","6","0","0","0","2020-12-30T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.738581","-73.983343","6","2","68","1018023","1008780042","Gramercy"
"40964","100676","MANHATTAN","111","WEST 137 STREET","10030","17","0","0","0","2024-01-03T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.815689","-73.940564","10","9","228","1059998","1020060024","Harlem (North)"
"324467","326926","BROOKLYN","282","LEONARD STREET","11211","3","0","0","0","2023-06-23T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.713818","-73.947641","1","34","503","3068831","3027630005","East Williamsburg"
"283956","817563","BROOKLYN","634","EAST 95 STREET","11236","2","0","0","0","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.652749","-73.913687","17","42","928","3105060","3047540056","East Flatbush-Remsen Village"
"167253","371660","BROOKLYN","848","68 STREET","11220","6","0","0","0","2025-09-10T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.630172","-74.013114","10","38","12801","3143004","3057700026","Dyker Heights"
"89492","214515","BRONX","755","KELLY STREET","10455","3","0","0","0","2021-04-21T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.817233","-73.899004","2","17","85","2005436","2027010042","Longwood"
"152370","334180","BROOKLYN","1647","47 STREET","11204","3","0","0","0","2023-12-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.631456","-73.983164","12","44","476","3128650","3054370069","Borough Park"
"64022","212320","BRONX","835","EAST 155 STREET","10455","7","0","0","0","2020-12-16T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.816474","-73.903749","1","8","79","2004943","2026750035","Melrose"
"676538","400904","QUEENS","1683","MADISON STREET","11385","6","0","0","0","2019-01-30T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.700426","-73.907761","5","34","549","4082424","4034500043","Ridgewood"
"805246","136883","MANHATTAN","283","PLEASANT AVENUE","10029","3","0","0","0","2024-05-01T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.794537","-73.933547","11","8","178","1079396","1017090021","East Harlem (North)"
"317202","344857","BROOKLYN","391","JEFFERSON AVENUE","11221","3","0","0","0","2025-08-29T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.684178","-73.942347","3","36","267","3052094","3018300054","Bedford-Stuyvesant (West)"
"6463","122618","MANHATTAN","222","AVENUE B","10009","6","0","0","0","2023-12-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.729012","-73.978348","3","2","34","1005249","1004070034","East Village"
"11541","101147","MANHATTAN","325","EAST 10 STREET","10009","20","0","0","0","2021-04-07T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.727283","-73.980874","3","2","34","1082472","1004040043","East Village"
"10831","128336","MANHATTAN","343","EAST 5 STREET","10003","14","0","0","0","2024-01-05T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.726335","-73.987910","3","2","38","1082478","1004470036","East Village"
"977822","227663","BRONX","120","DONIZETTI PLACE","10475","150","1","1","0","2025-09-12T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.875864","-73.832283","10","12","46207","2128846","2051410120","Co-op City"
"22803","117254","MANHATTAN","200","HESTER STREET","10013","8","0","0","0","2024-05-08T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.718472","-73.998856","2","1","41","1002666","1002070013","SoHo-Little Italy-Hudson Square"
"230617","366218","BROOKLYN","106","DEAN STREET","11201","3","0","0","0","2023-12-20T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.686950","-73.989006","2","33","43","3001255","3001940022","Downtown Brooklyn-DUMBO-Boerum Hill"
"92484","202846","BRONX","837","LONGFELLOW AVENUE","10474","26","1","1","0","2019-01-23T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.818142","-73.885530","2","17","11502","2006475","2027620164","Hunts Point"
"641573","403877","QUEENS","6","BURNS STREET","11375","64","0","0","0","2024-01-02T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.719681","-73.845930","6","29","723","4077442","4032330001","Forest Hills"
"678874","413813","QUEENS","18-65","MENAHAN STREET","11385","4","0","0","0","2024-03-03T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.705873","-73.909329","5","34","591","4081414","4034060058","Ridgewood"
"13436","136499","MANHATTAN","117","EAST 37 STREET","10016","63","0","0","0","2022-02-17T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.748615","-73.979053","6","4","80","1019086","1008930014","Murray Hill-Kips Bay"
"222767","337457","BROOKLYN","153","CLINTON AVENUE","11205","16","0","0","0","2021-12-15T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.693641","-73.968905","2","35","191","3054301","3018880002","Clinton Hill"
"225867","813848","BROOKLYN","70A","COOPER STREET","11207","2","0","0","0","2023-12-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.685452","-73.909620","4","37","403","3079903","3034390016","Bushwick (East)"
